Product_SKU,Customer_ID,Country,Quarter,Sales_Rep_ID,Units_Sold,Price_Per_Unit,Sales_Cycle_Length,Product_Category,Contract_Type,Customer_Tier,Previous_Quarter_Units,Discount_Percentage,Competitive_Situation,Region,Total_Revenue,Previous_Quarter_Revenue,Revenue_Growth_Rate,Effective_Price,Conversion_Proxy,Reliability_Score,Market_Access_Score,Market_Share_Pct,Competitor_Price_Avg,Market_Size_MM,Win_Rate_Pct,Customer_Satisfaction,Clinical_Outcome_Score,Reimbursement_Coverage_Pct,Growth_Rate_Pct,Competitive_Intensity,Number_Of_Competitors,New_Market_Entrants,Brand_Perception_Score,Value_Proposition_Rating,Marketing_Spend,Trade_Show_Presence,Avg_Reimbursement_Amount,Denial_Rate_Pct,Training_Time_Hours,Adverse_Events,Product_Age_Months,Warranty_Claims,NPS_Score,Average_Case_Duration,Physician_Preference_Rating
AFO-102,CUST059,France,20251,SR001,27,339.29,92,Orthosis,Volume-Based,B,,5.09,Monopoly,Europe,8694.54,,,322.02013900000000,0.010869565217391300,80,70,6.52,352.8616,32.9,68.2,73.8,82.8,78.8,4.19,3.7,2,No,93.1,84.5,28032.0,Low,277.64,5.32,10.8,0,36,4,9.6,73.0,73.3
AFO-102,CUST059,Germany,20251,SR001,37,597.7,29,Splint,Fixed,C,27.0,14.02,Monopoly,Europe,19014.39,8694.54,1.1869,513.90246,0.034482758620689700,80,70,7.58,585.746,142.9,80.5,64.6,84.1,62.0,9.4,9.0,2,No,62.7,75.5,36791.0,Medium,546.13,10.3,17.9,2,18,3,94.0,36.1,99.0
AFO-102,CUST059,France,20252,SR004,12,644.47,131,Orthosis,Fixed,C,37.0,28.93,Monopoly,Europe,5496.3,19014.39,-0.7109,458.024829,0.007633587786259540,80,70,7.56,638.0253,63.5,55.0,83.5,97.9,67.6,4.83,10.0,1,Yes,81.9,76.8,20755.0,High,470.49,9.6,19.8,1,5,0,64.6,61.1,88.5
AFO-102,CUST059,Brazil,20254,SR002,22,505.28,125,Orthosis,Open,B,12.0,3.59,Highly Competitive,LATAM,10717.09,5496.3,0.9499,487.14044800000000,0.008,80,70,8.04,525.4912000000000,148.5,57.9,85.5,89.2,91.6,7.29,7.0,2,No,74.8,80.2,26412.0,High,298.1,12.09,3.2,2,14,0,10.1,33.6,75.2
AFO-102,CUST059,France,20254,SR002,10,264.15,108,Brace,Open,A,22.0,17.21,Monopoly,Europe,2186.9,10717.09,-0.7959,218.68978500000000,0.009259259259259260,80,70,7.78,274.716,168.1,88.1,80.1,79.3,78.2,10.0,9.9,6,Yes,79.5,72.9,38392.0,Medium,436.89,9.59,3.5,2,25,4,97.2,70.0,85.7
FAO-301,CUST059,USA,20251,SR003,6,137.64,108,Splint,Open,A,,0.26,Monopoly,North America,823.69,,,137.28213600000000,0.009259259259259260,80,70,17.82,151.404,164.7,57.0,67.2,85.8,72.1,4.1,6.9,3,No,67.5,63.5,30510.0,High,909.15,18.69,3.5,0,44,1,14.7,63.8,82.9
FAO-301,CUST059,Brazil,20253,SR001,46,321.25,49,Orthosis,Fixed,A,6.0,25.08,Monopoly,LATAM,11071.3,823.69,12.4411,240.68050000000000,0.02040816326530610,80,70,8.64,298.7625,119.5,72.7,77.7,72.0,75.4,6.61,7.6,5,No,84.1,63.1,47228.0,Low,441.64,4.81,13.9,1,57,0,76.6,75.9,81.0
FAO-301,CUST059,France,20254,SR003,31,377.73,84,Splint,Volume-Based,B,46.0,21.51,Highly Competitive,Europe,9190.89,11071.3,-0.1698,296.480277,0.011904761904761900,80,70,11.91,347.51160000000000,113.6,73.2,70.9,99.2,94.2,7.57,4.5,1,Yes,93.6,82.6,39485.0,High,771.16,5.48,8.1,2,39,1,3.5,24.8,85.8
FAO-302,CUST059,USA,20251,SR004,8,332.95,55,Splint,Open,C,,5.65,Highly Competitive,North America,2513.11,,,314.138325,0.01818181818181820,80,70,22.94,346.268,45.7,69.6,75.0,80.8,90.0,3.32,4.9,8,Yes,76.0,66.6,32576.0,High,689.64,18.41,14.9,2,12,2,62.5,34.7,81.5
FAO-302,CUST059,India,20252,SR003,14,518.49,52,Brace,Open,A,8.0,16.13,Highly Competitive,Asia,6088.01,2513.11,1.4225,434.857563,0.019230769230769200,80,70,14.48,528.8598000000000,159.6,75.8,82.6,84.3,70.9,3.19,2.3,4,No,78.3,60.8,45467.0,Medium,541.74,1.53,8.7,1,40,2,54.7,30.8,86.2
FAO-302,CUST059,Brazil,20253,SR001,47,408.38,88,Splint,Fixed,A,14.0,29.75,Monopoly,LATAM,13483.69,6088.01,1.2148,286.88695,0.011363636363636400,80,70,18.35,387.96100000000000,68.9,59.2,86.1,80.7,64.7,5.65,8.4,9,Yes,68.4,89.4,36622.0,Low,391.22,12.19,12.9,0,53,4,20.8,33.3,96.3
FAO-302,CUST059,Brazil,20254,SR002,7,582.17,123,Orthosis,Volume-Based,B,47.0,6.39,Oligopoly,LATAM,3814.79,13483.69,-0.7171,544.969337,0.008130081300813010,80,70,8.45,535.5964,109.4,72.1,68.1,90.5,70.1,5.09,9.4,4,Yes,91.2,89.4,35893.0,Medium,495.21,13.63,15.6,2,53,2,64.3,27.2,99.7
Ponseti-201,CUST059,Germany,20251,SR002,17,106.14,52,Splint,Fixed,A,,10.1,Monopoly,Europe,1622.14,,,95.41986,0.019230769230769200,80,70,8.85,97.64880000000000,71.2,64.9,74.2,89.9,96.8,7.71,6.6,2,No,94.0,71.3,19855.0,Low,673.69,10.11,11.4,0,28,4,61.7,59.3,88.4
Ponseti-201,CUST059,Brazil,20252,SR001,39,117.34,89,Orthosis,Open,B,17.0,1.93,Monopoly,LATAM,4487.94,1622.14,1.7667,115.075338,0.011235955056179800,80,70,5.82,126.72720000000000,44.1,76.5,69.4,91.5,83.3,2.56,4.1,3,Yes,87.5,60.8,25794.0,Medium,480.6,13.88,11.3,1,35,4,79.8,61.5,97.1
AFO-101,CUST060,India,20253,SR004,42,571.81,16,Brace,Fixed,C,,9.74,Highly Competitive,Asia,21676.86,,,516.1157060000000,0.0625,80,70,8.38,537.5014000000000,133.3,55.6,67.0,78.0,81.3,9.78,2.4,5,No,79.0,81.8,37332.0,High,371.92,3.46,2.7,0,54,1,87.6,79.0,94.3
AFO-101,CUST060,Germany,20253,SR001,37,319.83,114,Brace,Open,B,42.0,11.89,Highly Competitive,Europe,10426.68,21676.86,-0.519,281.802213,0.008771929824561400,80,70,10.57,307.03680000000000,29.8,72.8,87.4,79.5,83.9,2.11,3.4,6,No,93.5,84.9,45672.0,Low,293.17,17.05,8.8,1,1,1,51.0,49.2,71.8
FAO-301,CUST060,India,20251,SR004,16,607.7,173,Brace,Volume-Based,B,,29.16,Monopoly,Asia,6887.91,,,430.49468000000000,0.005780346820809250,80,70,8.54,577.315,154.8,57.4,91.8,73.8,74.6,6.81,3.3,7,Yes,65.4,63.8,22622.0,Low,903.81,2.8,11.4,0,3,2,49.0,57.3,97.3
FAO-301,CUST060,India,20252,SR002,19,651.42,141,Orthosis,Fixed,C,16.0,0.59,Monopoly,Asia,12303.96,6887.91,0.7863,647.5766220000000,0.0070921985815602800,80,70,6.77,631.8774,77.2,61.1,73.0,89.7,92.3,6.5,6.5,4,No,76.7,64.1,18619.0,High,552.25,8.02,9.8,0,43,1,62.2,89.4,62.8
FAO-301,CUST060,USA,20252,SR004,5,143.0,88,Splint,Open,A,19.0,11.07,Oligopoly,North America,635.85,12303.96,-0.9483,127.1699,0.011363636363636400,80,70,7.41,130.13,20.0,58.7,86.3,71.2,80.9,3.08,9.5,7,Yes,78.8,84.7,33748.0,Medium,700.17,1.51,18.1,2,50,0,72.9,57.2,73.2
FAO-301,CUST060,USA,20253,SR001,17,670.55,165,Brace,Open,B,5.0,5.39,Oligopoly,North America,10784.93,635.85,15.9614,634.4073550000000,0.006060606060606060,80,70,14.22,670.55,112.0,57.3,91.4,87.9,64.7,3.21,1.4,3,No,77.2,87.7,12688.0,Low,592.33,10.9,18.2,0,7,3,35.6,60.2,85.6
FAO-301,CUST060,Germany,20254,SR001,41,462.65,166,Splint,Open,B,17.0,25.3,Highly Competitive,Europe,14169.58,10784.93,0.3138,345.59955000000000,0.006024096385542170,80,70,9.13,421.0115,28.4,83.0,89.6,96.1,65.2,8.34,1.0,7,Yes,88.1,83.7,38582.0,High,898.05,13.39,16.6,2,9,0,50.5,89.7,81.1
FAO-302,CUST060,India,20251,SR001,7,707.99,152,Orthosis,Open,B,,26.11,Oligopoly,Asia,3661.94,,,523.133811,0.006578947368421050,80,70,12.29,750.4694000000000,69.7,61.4,66.4,96.7,81.5,9.1,6.4,4,Yes,83.5,66.0,38126.0,High,637.55,18.82,8.1,1,36,0,58.5,89.6,81.7
FAO-302,CUST060,India,20253,SR004,38,671.26,71,Splint,Fixed,B,7.0,7.97,Oligopoly,Asia,23474.9,3661.94,5.4105,617.760578,0.014084507042253500,80,70,15.07,637.697,147.3,87.1,93.5,83.5,97.5,4.26,3.6,8,No,64.4,72.3,24199.0,Low,584.63,14.79,14.6,1,23,4,98.8,49.7,91.8
FAO-302,CUST060,France,20254,SR004,14,134.76,36,Orthosis,Open,A,38.0,14.13,Highly Competitive,Europe,1620.06,23474.9,-0.931,115.718412,0.027777777777777800,80,70,18.81,136.1076,31.3,88.8,73.2,83.8,72.3,5.5,8.9,9,Yes,72.1,78.0,45707.0,Low,939.68,10.82,8.5,2,24,3,58.8,64.4,67.8
Ponseti-201,CUST060,India,20251,SR004,30,293.81,179,Brace,Fixed,C,,5.36,Oligopoly,Asia,8341.85,,,278.061784,0.00558659217877095,80,70,5.79,317.31480000000000,171.1,72.9,71.9,72.3,94.8,4.84,3.9,7,Yes,71.9,64.8,30087.0,Low,775.75,18.65,5.4,0,10,4,22.4,53.7,99.3
Ponseti-201,CUST060,USA,20254,SR002,19,410.64,149,Splint,Open,C,30.0,13.45,Monopoly,North America,6752.77,8341.85,-0.1905,355.40892,0.006711409395973150,80,70,20.99,422.9592,20.7,55.7,62.2,90.1,90.6,2.58,3.6,8,Yes,79.8,66.3,35831.0,High,289.24,9.57,7.5,1,50,1,58.8,70.5,77.5
AFO-101,CUST061,France,20253,SR003,23,738.37,81,Orthosis,Fixed,B,,9.23,Oligopoly,Europe,15415.02,,,670.218449,0.012345679012345700,80,70,17.56,745.7537,64.4,65.0,77.0,94.6,69.9,7.39,3.4,8,No,70.2,68.5,18383.0,Medium,342.16,11.22,2.3,1,55,1,81.9,85.7,98.0
AFO-101,CUST061,USA,20253,SR003,22,261.9,73,Brace,Fixed,B,23.0,5.74,Highly Competitive,North America,5431.07,15415.02,-0.6477,246.86694000000000,0.0136986301369863,80,70,6.64,251.42400000000000,153.4,81.9,63.8,77.3,61.5,8.6,2.3,2,No,64.1,75.3,26694.0,Medium,829.7,11.92,7.3,1,48,3,85.7,41.7,75.3
AFO-101,CUST061,USA,20254,SR001,4,611.34,58,Splint,Open,B,22.0,9.04,Monopoly,North America,2224.3,5431.07,-0.5904,556.074864,0.017241379310344800,80,70,22.47,592.9998,76.9,64.7,68.7,82.6,64.1,4.44,6.2,9,Yes,82.9,75.3,44497.0,Low,868.68,8.2,9.8,2,12,2,80.0,77.3,84.1
AFO-101,CUST061,USA,20254,SR002,21,301.52,26,Orthosis,Open,A,4.0,25.51,Oligopoly,North America,4716.65,2224.3,1.1205,224.60224800000000,0.038461538461538500,80,70,23.42,310.5656,38.3,53.5,71.1,95.2,89.1,9.92,2.5,6,Yes,89.8,84.4,18518.0,High,636.15,16.77,19.2,1,19,1,88.8,65.8,78.0
AFO-102,CUST061,Germany,20253,SR004,27,609.61,40,Splint,Open,C,,23.64,Monopoly,Europe,12568.45,,,465.49819600000000,0.025,80,70,6.22,670.571,84.8,72.3,88.3,96.3,68.0,2.61,4.8,4,No,92.6,82.6,25623.0,High,643.56,3.7,7.0,1,32,0,33.5,39.6,87.0
FAO-301,CUST061,India,20252,SR001,19,320.51,133,Brace,Open,C,,15.62,Monopoly,Asia,5138.48,,,270.44633800000000,0.007518796992481200,80,70,10.54,330.1253,68.7,83.8,90.6,77.3,74.9,7.29,5.1,5,No,94.0,87.4,22723.0,Low,705.55,11.1,18.1,1,24,3,50.8,75.8,67.3
FAO-301,CUST061,France,20252,SR002,21,235.21,142,Brace,Volume-Based,A,19.0,19.85,Oligopoly,Europe,3958.94,5138.48,-0.2296,188.520815,0.007042253521126760,80,70,21.12,237.56210000000000,171.7,81.8,70.6,86.5,80.1,5.59,1.2,5,No,87.3,85.0,16044.0,High,551.29,14.44,5.3,1,22,3,78.0,49.9,76.0
FAO-302,CUST061,Germany,20251,SR001,17,381.56,35,Orthosis,Open,C,,23.7,Oligopoly,Europe,4949.21,,,291.13028,0.02857142857142860,80,70,19.97,400.63800000000000,76.4,57.0,90.1,75.8,89.0,5.57,1.2,7,Yes,64.9,67.6,21589.0,High,744.16,18.08,4.6,2,3,1,26.4,28.4,62.7
FAO-302,CUST061,Germany,20254,SR002,24,796.86,45,Orthosis,Open,A,17.0,4.4,Highly Competitive,Europe,18283.16,4949.21,2.6942,761.7981600000000,0.022222222222222200,80,70,8.69,788.8914,162.0,76.9,90.0,73.1,64.5,5.66,5.7,9,No,89.9,69.9,19311.0,High,286.79,17.68,10.9,2,40,1,37.2,89.5,83.9
Ponseti-201,CUST061,France,20251,SR002,26,444.65,151,Orthosis,Open,C,,2.08,Highly Competitive,Europe,11320.43,,,435.40128,0.006622516556291390,80,70,9.19,404.6315,180.5,58.8,86.8,97.3,76.3,4.07,7.3,7,Yes,74.0,75.0,46944.0,Low,969.02,10.17,13.8,0,27,4,83.1,49.8,98.5
AFO-101,CUST062,USA,20251,SR003,49,488.85,88,Splint,Fixed,C,,27.98,Monopoly,North America,17251.42,,,352.06977,0.011363636363636400,80,70,12.41,493.73850000000000,98.1,58.7,65.1,94.6,79.4,7.72,9.5,9,No,85.5,60.4,39643.0,Low,800.12,12.86,1.8,1,19,4,77.0,57.9,61.8
AFO-102,CUST062,France,20252,SR001,45,668.67,152,Splint,Open,C,,8.31,Highly Competitive,Europe,27589.66,,,613.103523,0.006578947368421050,80,70,14.69,728.8503000000000,183.8,85.0,84.2,92.8,81.6,7.77,2.6,4,Yes,78.6,87.1,22644.0,Low,704.94,7.88,5.2,2,9,0,97.1,76.6,86.4
AFO-102,CUST062,Germany,20253,SR004,1,199.4,80,Orthosis,Fixed,C,45.0,8.74,Monopoly,Europe,181.97,27589.66,-0.9934,181.97244,0.0125,80,70,17.37,187.436,87.9,60.0,93.1,71.5,92.7,4.26,1.9,4,No,89.0,61.3,40534.0,Medium,453.06,9.36,9.7,0,59,3,99.6,87.3,91.0
AFO-102,CUST062,France,20254,SR003,23,269.8,80,Orthosis,Fixed,A,1.0,21.33,Monopoly,Europe,4881.79,181.97,25.8274,212.25166,0.0125,80,70,12.38,280.59200000000000,193.5,60.5,83.9,95.3,66.9,8.68,1.5,6,Yes,74.9,69.7,10886.0,Medium,328.76,18.13,7.3,0,51,2,24.1,81.1,68.5
AFO-102,CUST062,Brazil,20254,SR003,20,264.94,72,Splint,Fixed,C,23.0,24.95,Highly Competitive,LATAM,3976.75,4881.79,-0.1854,198.83747,0.013888888888888900,80,70,14.25,249.0436,36.1,50.0,71.6,83.1,92.3,4.53,4.9,8,No,62.2,77.1,31061.0,Low,527.47,18.61,14.5,1,49,2,90.0,56.8,70.9
FAO-301,CUST062,Brazil,20251,SR004,15,319.29,98,Orthosis,Fixed,B,,1.89,Highly Competitive,LATAM,4698.83,,,313.255419,0.01020408163265310,80,70,19.95,322.48290000000000,143.7,84.8,77.5,80.3,87.7,7.8,6.6,9,No,79.5,75.5,20013.0,High,729.26,17.91,10.7,0,13,3,9.5,58.2,68.1
FAO-301,CUST062,USA,20253,SR002,32,581.11,176,Splint,Volume-Based,C,15.0,20.39,Highly Competitive,North America,14803.89,4698.83,2.1505,462.62167100000000,0.005681818181818180,80,70,5.73,534.6212,108.9,81.7,82.6,86.4,82.2,2.97,8.6,1,Yes,66.0,79.6,14573.0,High,706.97,2.77,4.0,2,2,0,71.0,39.7,71.9
FAO-301,CUST062,USA,20254,SR004,45,386.36,138,Brace,Open,A,32.0,3.04,Oligopoly,North America,16857.66,14803.89,0.1387,374.614656,0.007246376811594200,80,70,10.05,382.4964,89.8,75.1,77.9,72.7,88.0,3.35,7.1,1,No,93.8,75.8,45350.0,Low,506.11,17.0,18.0,0,36,4,22.0,52.4,64.4
FAO-301,CUST062,India,20254,SR001,2,244.9,141,Splint,Fixed,A,45.0,19.28,Monopoly,Asia,395.37,16857.66,-0.9765,197.68328000000000,0.0070921985815602800,80,70,19.27,257.14500000000000,133.9,80.0,64.2,92.7,76.5,4.53,2.9,8,No,78.4,66.9,17974.0,High,690.63,18.97,6.6,0,29,4,30.0,86.3,74.8
FAO-302,CUST062,Brazil,20251,SR004,42,203.06,84,Orthosis,Open,B,,12.6,Monopoly,LATAM,7453.93,,,177.47444000000000,0.011904761904761900,80,70,22.9,196.9682,146.7,56.1,70.9,87.5,65.5,6.75,5.2,7,No,79.4,66.0,42896.0,High,851.0,7.22,14.9,2,11,4,94.6,70.9,74.8
FAO-302,CUST062,India,20252,SR002,45,499.53,104,Orthosis,Fixed,B,42.0,2.3,Monopoly,Asia,21961.84,7453.93,1.9463,488.04081000000000,0.009615384615384620,80,70,15.23,514.5159,20.8,68.3,88.1,75.6,86.6,7.16,9.2,9,No,91.8,87.2,26529.0,Medium,221.03,10.37,15.8,0,34,2,26.3,20.8,92.3
Ponseti-201,CUST062,Brazil,20252,SR004,14,795.29,155,Orthosis,Volume-Based,C,,12.01,Highly Competitive,LATAM,9796.86,,,699.775671,0.0064516129032258100,80,70,15.64,843.0074,50.1,64.0,90.1,75.6,81.0,5.17,3.9,3,Yes,81.9,67.9,10572.0,High,560.5,15.58,19.3,0,4,2,67.3,28.2,92.0
Ponseti-201,CUST062,Brazil,20253,SR002,28,126.66,91,Orthosis,Fixed,B,14.0,0.25,Highly Competitive,LATAM,3537.61,9796.86,-0.6389,126.34335,0.01098901098901100,80,70,7.14,138.0594,148.3,53.8,64.8,75.5,85.6,2.62,5.5,5,Yes,70.6,68.4,39301.0,High,806.84,11.24,10.5,0,4,0,17.8,84.7,91.9
AFO-101,CUST063,India,20251,SR002,44,546.85,62,Brace,Open,B,,26.31,Highly Competitive,Asia,17730.85,,,402.973765,0.016129032258064500,80,70,13.95,519.5075,139.9,69.4,93.3,71.7,73.5,4.99,9.6,3,No,70.4,72.4,33854.0,Low,636.92,19.87,12.7,0,52,2,9.3,79.4,82.7
AFO-101,CUST063,Germany,20253,SR001,32,416.54,51,Splint,Open,A,44.0,7.76,Highly Competitive,Europe,12294.93,17730.85,-0.3066,384.216496,0.0196078431372549,80,70,15.65,408.2092,193.9,86.8,71.5,87.6,96.3,7.51,7.6,5,Yes,77.6,64.2,23767.0,Medium,721.18,9.11,7.4,1,1,1,33.9,54.0,73.0
AFO-102,CUST063,Germany,20251,SR004,25,449.51,125,Brace,Volume-Based,C,,15.66,Highly Competitive,Europe,9477.92,,,379.116734,0.008,80,70,9.85,418.0443,157.0,51.6,83.2,95.2,83.5,7.37,7.7,1,Yes,90.3,75.2,21262.0,Medium,613.34,14.28,13.9,1,25,2,62.4,63.2,76.4
FAO-301,CUST063,Brazil,20251,SR004,39,639.31,110,Orthosis,Open,A,,4.91,Oligopoly,LATAM,23708.88,,,607.9198790000000,0.00909090909090909,80,70,10.38,703.241,191.1,61.7,86.3,70.5,63.4,3.28,3.3,4,Yes,87.8,80.0,12948.0,High,993.5,15.85,9.8,2,26,4,24.8,40.3,72.7
FAO-301,CUST063,India,20252,SR001,22,449.44,160,Splint,Open,C,39.0,2.34,Highly Competitive,Asia,9656.31,23708.88,-0.5927,438.923104,0.00625,80,70,12.55,489.88960000000000,146.5,58.3,88.4,71.5,78.0,2.06,4.7,6,Yes,93.7,83.6,47657.0,Low,243.7,9.88,9.3,0,11,0,30.0,75.5,83.3
FAO-301,CUST063,France,20253,SR002,26,103.6,162,Orthosis,Fixed,B,22.0,29.75,Monopoly,Europe,1892.25,9656.31,-0.804,72.779,0.006172839506172840,80,70,5.4,104.636,73.6,59.5,93.1,87.2,90.3,8.02,1.7,2,Yes,62.5,81.3,29759.0,Medium,592.84,17.14,17.3,2,23,3,70.9,62.2,97.5
FAO-302,CUST063,Brazil,20252,SR004,5,466.56,55,Brace,Open,A,,4.33,Highly Competitive,LATAM,2231.79,,,446.357952,0.01818181818181820,80,70,11.44,499.21920000000000,39.0,86.3,71.0,94.6,91.8,2.85,6.5,7,No,69.4,64.4,13421.0,Medium,273.13,10.92,2.0,1,2,3,10.3,68.6,71.4
FAO-302,CUST063,France,20254,SR001,31,390.47,109,Orthosis,Fixed,A,5.0,18.82,Monopoly,Europe,9826.49,2231.79,3.403,316.983546,0.009174311926605510,80,70,9.23,390.47,160.7,68.7,90.0,79.8,79.8,2.66,1.9,8,Yes,62.8,73.7,44747.0,High,327.83,8.23,17.8,0,19,0,44.7,46.2,78.4
Ponseti-201,CUST063,Brazil,20252,SR002,14,642.09,142,Orthosis,Volume-Based,B,,10.75,Highly Competitive,LATAM,8022.91,,,573.065325,0.007042253521126760,80,70,11.55,654.9318000000000,135.9,68.7,64.6,80.5,95.8,2.02,8.5,1,No,86.3,61.2,21153.0,Medium,506.43,2.16,17.2,0,29,1,94.2,50.1,86.2
Ponseti-201,CUST063,USA,20253,SR001,42,306.97,75,Orthosis,Open,B,14.0,0.79,Highly Competitive,North America,12790.89,8022.91,0.5943,304.544937,0.013333333333333300,80,70,7.4,282.41240000000000,28.7,80.4,84.7,87.9,70.7,5.46,8.3,4,Yes,64.9,60.5,18144.0,Low,324.43,7.87,10.6,1,40,3,39.7,34.5,93.8
Ponseti-201,CUST063,Brazil,20253,SR004,10,795.65,96,Splint,Fixed,A,42.0,18.13,Monopoly,LATAM,6513.99,12790.89,-0.4907,651.398655,0.010416666666666700,80,70,22.81,835.4325,84.8,56.2,86.0,78.2,76.4,6.03,5.8,4,No,63.5,73.2,21237.0,Low,970.95,14.68,10.3,0,55,4,43.4,86.4,70.1
AFO-101,CUST064,India,20251,SR001,16,524.15,73,Orthosis,Open,C,,25.89,Monopoly,Asia,6215.16,,,388.447565,0.0136986301369863,80,70,16.87,487.4595,192.2,69.5,83.7,70.8,95.9,7.1,2.3,5,No,79.7,67.6,32583.0,Medium,957.43,18.43,7.9,0,52,3,73.8,86.3,71.2
AFO-101,CUST064,India,20251,SR003,27,430.76,117,Splint,Fixed,C,16.0,7.89,Monopoly,Asia,10712.87,6215.16,0.7237,396.773036,0.008547008547008550,80,70,18.58,460.9132,110.1,67.2,68.8,92.1,95.9,4.37,1.2,4,No,74.4,80.5,12962.0,Low,468.89,5.03,19.9,1,4,3,77.9,77.2,95.4
AFO-102,CUST064,France,20252,SR002,47,499.29,158,Orthosis,Volume-Based,C,,9.15,Monopoly,Europe,21319.43,,,453.604965,0.006329113924050630,80,70,20.78,529.2474000000000,97.9,73.9,90.6,88.8,87.4,7.68,8.2,9,Yes,85.0,81.7,29270.0,Low,711.8,7.1,3.1,2,57,4,77.0,85.5,63.2
FAO-301,CUST064,India,20251,SR003,11,433.57,17,Splint,Fixed,A,,5.66,Oligopoly,Asia,4499.33,,,409.029938,0.058823529411764700,80,70,14.97,450.9128,102.4,90.0,65.9,87.4,94.4,3.35,6.4,7,Yes,77.0,86.9,45830.0,High,627.0,3.08,12.2,2,16,2,99.8,66.6,84.2
FAO-301,CUST064,Brazil,20251,SR003,42,401.6,18,Orthosis,Open,B,11.0,8.88,Monopoly,LATAM,15369.39,4499.33,2.4159,365.93792,0.05555555555555560,80,70,6.74,365.456,57.6,80.8,61.9,92.3,63.6,8.66,7.4,2,No,74.9,82.8,17527.0,Medium,852.47,13.81,14.0,0,47,1,7.1,36.4,94.4
FAO-301,CUST064,France,20251,SR002,45,290.09,43,Orthosis,Fixed,C,42.0,5.99,Highly Competitive,Europe,12272.11,15369.39,-0.2015,272.71360900000000,0.023255813953488400,80,70,15.74,278.48640000000000,86.4,65.9,85.1,90.3,94.6,6.57,3.7,1,No,74.9,61.4,23248.0,Medium,701.96,19.2,18.8,1,37,4,98.2,73.2,96.9
FAO-302,CUST064,France,20251,SR002,47,256.75,167,Splint,Open,B,,21.66,Highly Competitive,Europe,9453.48,,,201.13795,0.005988023952095810,80,70,16.74,243.9125,86.6,83.1,76.6,76.2,72.8,6.67,5.6,9,Yes,90.5,71.1,25845.0,High,200.2,12.82,15.8,2,27,4,95.0,42.8,60.5
FAO-302,CUST064,Brazil,20253,SR001,42,283.23,167,Splint,Volume-Based,A,47.0,22.59,Oligopoly,LATAM,9208.43,9453.48,-0.0259,219.248343,0.005988023952095810,80,70,19.91,274.73310000000000,29.4,56.8,89.7,80.6,67.1,3.68,7.7,1,Yes,73.8,68.2,33449.0,High,810.54,12.34,13.2,2,5,0,85.2,50.8,74.8
Ponseti-201,CUST064,USA,20252,SR002,41,611.17,178,Orthosis,Fixed,A,,18.75,Monopoly,North America,20359.6,,,496.57562500000000,0.0056179775280898900,80,70,13.63,562.2764,158.2,51.2,73.4,73.8,69.6,2.59,5.2,6,No,71.7,71.6,46770.0,High,797.48,11.07,3.2,0,15,1,45.4,39.2,70.3
AFO-101,CUST065,Germany,20253,SR003,19,617.78,151,Splint,Open,C,,23.72,Highly Competitive,Europe,8953.61,,,471.242584,0.006622516556291390,80,70,7.55,673.3802000000000,95.0,58.2,65.9,73.9,76.7,5.72,6.4,2,Yes,71.8,64.8,25782.0,High,607.78,1.77,8.1,2,23,2,87.1,49.7,82.7
AFO-102,CUST065,Germany,20252,SR003,17,326.61,47,Brace,Open,A,,6.31,Oligopoly,Europe,5202.02,,,306.00090900000000,0.02127659574468090,80,70,10.68,329.8761,168.0,63.6,89.3,90.3,70.0,6.92,8.1,4,Yes,66.9,62.9,12766.0,Low,922.34,14.59,3.6,1,49,4,22.1,67.6,85.3
AFO-102,CUST065,France,20254,SR004,17,180.89,91,Brace,Open,B,17.0,24.08,Highly Competitive,Europe,2334.64,5202.02,-0.5512,137.33168800000000,0.01098901098901100,80,70,12.26,173.65440000000000,173.1,70.4,79.2,95.8,72.8,2.76,2.9,6,Yes,90.1,75.6,23918.0,Low,926.76,12.04,17.7,2,3,2,79.2,27.7,100.0
FAO-301,CUST065,India,20253,SR002,14,482.15,96,Brace,Fixed,A,,7.98,Oligopoly,Asia,6211.44,,,443.67443,0.010416666666666700,80,70,17.92,472.50700000000000,58.2,74.6,66.6,98.9,65.4,9.6,1.6,5,Yes,65.1,81.6,17603.0,High,619.13,13.23,15.2,1,18,4,18.5,27.4,80.5
FAO-302,CUST065,Germany,20252,SR003,13,107.35,77,Splint,Fixed,B,,27.5,Oligopoly,Europe,1011.77,,,77.82875,0.012987012987013000,80,70,16.42,106.2765,138.3,86.4,85.2,88.9,71.8,9.84,5.8,6,Yes,91.8,81.1,36071.0,Medium,686.39,17.98,15.4,1,43,4,81.5,67.9,82.1
Ponseti-201,CUST065,India,20252,SR004,27,393.4,84,Splint,Fixed,C,,12.73,Monopoly,Asia,9269.64,,,343.32018,0.011904761904761900,80,70,12.12,401.268,105.0,70.4,77.9,75.5,82.9,6.36,1.6,3,Yes,69.9,73.5,11170.0,Medium,997.22,15.68,13.4,0,26,0,61.5,74.6,76.6
AFO-101,CUST066,Brazil,20252,SR004,31,662.63,80,Orthosis,Volume-Based,B,,16.05,Oligopoly,LATAM,17244.61,,,556.277885,0.0125,80,70,24.73,662.63,178.4,70.1,81.2,73.2,77.7,9.6,7.9,5,No,91.5,75.7,21677.0,Medium,439.06,15.62,10.6,2,6,3,9.8,58.6,65.9
